good	Bigram(@_luck)	988.714431040062	9850.52290133528
happy	Bigram(@_birthday)	192.288141042875	7691.55290928088
better	-Bigram(feel_@)	0	7119.68585643851
ready	-Bigram(getting_@)	2963.23071069985	5182.85801261968
fun	-Bigram(have_@)	532.100522569846	5136.08481942647
sweet	Bigram(@_dreams)	54.3514800264495	4504.81721730007
great	Bigram(@_weekend)	209.937276995214	3204.53337686024
fun	-Bigram(having_@)	0	2896.454888508555
better	-Bigram(feeling_@)	0	2827.7943355154634
bless	-Bigram(god_@)	73.7284390472984	2581.23506954272
good	Bigram(@_times)	206.982412351131	2306.81131605879
good	-Bigram(sounds_@)	215.46630539264	2258.27595341998
free	-Bigram(feel_@)	0	1782.1603384554492
well	-Bigram(went_@)	173.68211396532	1692.13329976492
happy	Bigram(@_mothers)	62.425688950787	1670.52809870286
love	-Bigram('d_@)	810.454384591039	1531.3828464892
♥	Bigram(@_♥)	109.872740701413	1507.434003747
♥	-Bigram(♥_@)	108.183537903596	1486.733439547
thank	Bigram(@_god)	921.914271269101	1483.12711091849
love	-Bigram(gotta_@)	35.0744038832601	1482.64189597009
well	-Bigram(goes_@)	160.192237508051	1428.69871229328
safe	Bigram(@_trip)	73.5234459588751	1301.33477908602
good	Bigram(@_news)	472.312813413511	1205.14940913332
swift	-Bigram(taylor_@)	430.252121591536	1203.66408024428
good	Bigram(@_mood)	366.920122604664	1164.4045049752
good	Bigram(@_idea)	901.070442295059	1161.95861894204
free	-Bigram(feel_@)	13.5430433720157	1155.42101506865
woo	Bigram(@_hoo)	46.4130588114755	1102.85107530232
happy	Bigram(@_mother)	18.6715799562267	1097.91356389481
best	Bigram(@_friends)	905.135871762582	1059.4159594981
nice	-Bigram(very_@)	23.2966514038252	1051.32410430778
safe	Bigram(@_flight)	75.3774626104512	1035.88038119683
good	Bigram(@_job)	64.7902217280303	1018.54837704534
good	-Bigram(feels_@)	38.7076518425341	1014.21308546687
great	Bigram(@_job)	10.9123775972889	1010.60782285681
amazing	-Bigram(most_@)	100.611690619077	1001.83471926528
boom	Bigram(@_boom)	80.6591000041925	992.071687093065
boom	-Bigram(boom_@)	80.2096603049057	988.15189422523
well	-Bigram(sleep_@)	9.32706064471456	960.806515073536
super	Bigram(@_excited)	48.3685824720665	955.258980697451
excited	-Bigram(super_@)	48.2363706036892	950.909577465232
bless	-Bigram(god_@)	123.673566195257	939.617128579284
happy	Bigram(@_bday)	68.1603142466301	922.944132039735
good	Bigram(@_weekend)	51.2026134952941	896.051376659048
free	Bigram(@_shareholder)	0	886.6739570708411
woo	Bigram(@_hoo!)	39.9842416764169	849.642063462371
welcome	-Bigram(most_@)	0.110370973262159	844.657947109603
good	-Bigram(feel_@)	0	773.7948237493499
good	Bigram(@_evening)	14.4611419980234	754.711972833307
great	Bigram(@_idea)	72.7406374884913	747.551954315465
awards	-Bigram(mtv_@)	254.411430740054	740.899707569787
thank	-Bigram(why_@)	0.317484746942079	708.902921829851
good	-Bigram(sounds_@)	17.237794878974	699.389033363712
good	-Bigram(looks_@)	112.469531849951	696.012243404109
appreciated	-Bigram(much_@)	0.145780477233983	690.8614858666
good	Bigram(@_afternoon)	22.5514109423078	688.719745223787
cool	-Bigram(very_@)	9.67132261457313	681.308014505707
thank	-Bigram(why_@)	0	662.6513104289455
best	Bigram(@_part)	74.7343883254075	654.819036137433
bright	Bigram(@_side)	637.610304042526	643.369391553494
cute	-Bigram(sooo_@)	35.4350281353924	625.524167268756
great	-Bigram(looks_@)	57.6631122012525	621.431701362152
great	Bigram(@_week)	13.6264452165078	612.961806237115
excited	-Bigram(sooo_@)	9.24837680652524	610.485158614109
important	-Bigram(most_@)	72.0897548995225	601.100969042415
fair	Bigram(@_enough)	56.4046298314664	598.673197590549
enough	-Bigram(fair_@)	56.3564975843893	598.247600245337
enough	-Bigram(long_@)	0	592.7460461110765
thank	Bigram(@_God)	140.136676138621	591.564631855443
awards	-Bigram(MTV_@)	280.2148387498	588.406477712429
good	-Bigram(thats_@)	52.604001312399	583.015835437643
love	-Bigram(We_@)	20.7251328171386	578.092555692519
fun	-Bigram(Had_@)	94.3983301147164	577.363599419457
thank	Bigram(@_goodness)	325.976190662896	574.744158269324
