"","score","text","Review"
"130",0,"RT @sanjaybhind: #ArrestCHORasia as he is a pro-Congress paid journalist. He creates sensation by faking news &amp; lying. https://t.co/1sGX49y…","Surprise"
"131",0,"RT @tinushav: Hindu Sangathan to Go for Protest on NO ACTION on Non-bailable Warrant at Jantar Mantar on July 10 #ArrestCHORasia","Surprise"
"132",0,"RT @ps12352: @RubikaLiyaquat Mam, Arrest warrants also won't harm you if you are Deepak Chaurasia. Isn't it shameful?  #ArrestCHORasia http…","Surprise"
"133",0,"RT @Ss_9611: @PiyushGoyal Sir, 
INDIA NEWS Agent Deepak Chaurasia himself confesses the FACT that Media 'BIKTA hai'!  #ArrestCHORasia https…","Surprise"
"134",0,"RT @shankerjoshi001: #ArrestCHORasia who made an MMS on a juvenile. He's booked under POCSO. https://t.co/iGwiazCbCC","Surprise"
"135",0,"RT @bhushan_m_patil: @rajeshsuware5 @amarjeet2410 @Kavitabatra192 #ArrestCHORasia! He has abetted many criminals against Asaram Bapu Ji in…","Surprise"
"136",0,"RT @sanju_gouda: In a Major Development, Various Organisations DEMAND #ArrestCHORasia ASAP as Patna Court issues Non-bailable warrant","Surprise"
"137",0,"RT @Womens_Day_2018: Deepak Chaurasia must be declared as Paid News Person.  #ArrestCHORasia https://t.co/EheSX2PYEm","Surprise"
"138",0,"@YssAligarh Why Deepak Chaurasia questions on HINDU saints integrity &amp; ignoring real culprits?  #ArrestCHORasia https://t.co/RCgnBx73Uq","Surprise"
"139",0,"RT @AshramOrg: Deepak Chaurasia is a pro at adding extra masala to the news.  #ArrestCHORasia for lying to the people. https://t.co/fxSmz3F…","Surprise"
"140",0,"RT @BahadurHariom: Has anyone forgotten sensational lies of Deepak Chaurasia about Asaram Bapu Ji &amp; other pious saints? #ArrestCHORasia htt…","Surprise"
"141",0,"RT @ManjitKaur09: #ArrestCHORasia for he has hurt the sentiments of a large fraction of the population. Put him behind bars.","Surprise"
"142",0,"RT @Sandp_m4: Where are the Big Bindi Brigade feminists? Chaurasia is booked under POCSO! Why no outrage for delay in #ArrestCHORasia?","Surprise"
"143",0,"RT @dhruvbaghla: @deepak_mragwani @RGVzoomin @PawanKalyan Deepak Chaurasia has set an example how journalists can go to any extent for TRP.…","Surprise"
"144",0,"RT @AshramOrg: Deepak Chaurasia is intentionally spreading the false propaganda to malign HINDU saints! #ArrestCHORasia https://t.co/8Re4TM…","Surprise"
"145",0,"RT @biren419: Deepak Chaurasia has been booked under POCSO Act for telecasting doctored video.  #ArrestCHORasia https://t.co/nczz3Ltlfl","Surprise"
"146",0,"@rupeshsaigal @JennyLuhana @lilmum55 @NarsiOm @AshramHyderabad @AsaramBapuJi @MumHyderabad @MangalmayDGTL… https://t.co/gi2sJO7lxH","Surprise"
"147",0,"RT @ShankarJio: @AmitShah @BJP4India @BJP4Karnataka @BSYBJP Sir,
PAID media WORKS by adopting ATROCIOUS ways -Exposed by Deepak Chaurasia h…","Surprise"
"148",0,"@AshramOrg When Hindu Saints were framed in Bogus Cases instead of showing truth this liar-in-chief defamed them
#ArrestCHORasia","Surprise"
