luck	-Bigram(good_@)	3569.24575847795	0
wisdom	Bigram(@_teeth)	3390.74331212545	38.0357385583283
well	-Bigram(oh_@)	3774.96235880133	1040.03143636591
work	-Bigram(at_@)	3393.6783506541833	0
better	-Bigram(gets_@)	1959.00172704809	366.884464065579
good	-Bigram(not_@)	1364.02949198792	3.77023286650892
wisdom	Bigram(@_tooth)	1197.68749346183	1.63406681493613
happy	-Bigram(not_@)	1103.06048088633	0.0218339826178502
work	-Bigram(doesnt_@)	978.963306816264	10.6713950116109
work	-Bigram(gotta_@)	917.218430203327	26.156357999944
better	-Bigram(feels_@)	858.713231066434	132.783806296026
well	-Bigram(o_@)	821.89828893393	36.3256456764956
better	-Bigram(feel_@)	821.861259521215	137.644960556985
hot	Bigram(@_water)	810.363865113796	51.6284526939229
hot	Bigram(@_outside)	780.096257548955	112.818375108578
win	-Bigram(didnt_@)	744.470359099909	23.1463476610228
love	Bigram(@_ya)	699.244120486321	0
cool	-Bigram(not_@)	680.756846655554	0.260481740836203
well	-Bigram(ah_@)	644.43448409963	159.719520617528
super	Bigram(@_tired)	625.15971263323	120.902880085536
work	-Bigram(wont_@)	593.458635340808	2.256518741343
fair	-Bigram(not_@)	549.720969488036	4.14036821783284
enough	Bigram(@_money)	523.193325222859	32.4517849918993
work	-Bigram(didnt_@)	520.539408920029	9.06308644610115
good	-Bigram(looking_@)	511.79776774239	196.672000230038
nice	Bigram(@_weather)	505.5721304171	463.604079124929
work	Bigram(@_early)	489.53313476659	108.107539546911
good	Bigram(@_enough)	483.03382597994	227.61400216532
nice	Bigram(@_outside)	481.860554641191	102.767966771675
good	Bigram(@_bye)	480.910375236961	30.4096712854895
fun	-Bigram(not_@)	469.040534775595	0.11666776528179
liking	-Bigram(not_@)	449.167719154125	0.254911669482461
super	Bigram(@_duper)	446.300799259419	197.716379382422
happy	Bigram(@_camper)	441.097859884137	123.383627153706
happy	Bigram(@_bunny)	435.661819295439	21.1773808720518
work	Bigram(@_til)	430.337491272911	49.0152872349875
holy	Bigram(@_crap)	409.289547172475	219.907517807645
hot	Bigram(@_weather)	403.319193740308	111.887265913465
won	-Bigram(who_@)	394.497138662129	0
super	Bigram(@_bored)	382.542797477773	7.68051582755898
fast	Bigram(@_food)	374.248025162939	69.9971732601948
fun	-Bigram(making_@)	373.192296058032	31.7952147486382
good	-Bigram(sound_@)	369.114973603993	59.913563751254
luck	-Bigram(such_@)	345.271888327189	0.454271597638266
well	-Bigram(get_@)	338.706764704651	95.5430230741753
work	-Bigram(wanna_@)	337.381734278812	8.9688011065581
