"","score","text","Review"
"1557",-1,"RT @kiranrajdev: @CMOMaharashtra @Dev_Fadnavis Degeneration of TV news owes a great debt to both Deepak Chaurasia &amp; India news, for their C…","Sadness"
"1558",-1,"RT @BahadurHariom: @DhaiyaParas @Rnseema @rupeshsaigal We demand #ArrestCHORasia
As he did multiple crime against State
Without any more de…","Sadness"
"1559",-1,"RT @Madhuri14496491: @AamAadmiParty @msisodia Deepak Chaurasia is the stigma of other news channels. #ArrestCHORasia https://t.co/iweUeVdCw2","Sadness"
"1560",-3,"#ArrestCHORasia soon. He's sure to cause havoc if he's let loose. He's a criminal. https://t.co/kmQmnWqAWE","Anger"
"1561",0,"RT @Ss_9611: @PiyushGoyal Sir, 
INDIA NEWS Agent Deepak Chaurasia himself confesses the FACT that Media 'BIKTA hai'!  #ArrestCHORasia https…","Surprise"
"1562",-3,"RT @lilmum55: @AshramGzb @AsaramBapuJi What is a STING OPERATION? According to  Deepak Chaurasia its creating a fake CD or anchoring a fake…","Anger"
"1563",0,"RT @tarakmehta114: @michaelseitzman @QuanticoTV @ABCNetwork Sir, See the secrets of Deepak Chaurasia. #ArrestCHORasia https://t.co/YHMYXWjT…","Surprise"
"1564",0,"RT @sharma6111956: @RiyaAggarwal04 @anupamahere Deepak Chaurasia has no credibility. He used to put Mahendra Chawla, a man thrown out of As…","Surprise"
"1565",0,"RT @Nikhilk239: Deepak Chaurasia &amp; his news channel knows only to sell its news. #ArrestCHORasia https://t.co/7YnIdO9Pk7","Surprise"
"1566",0,"RT @kiranrajdev: @CMOMaharashtra @Dev_Fadnavis Good step Sir , bt u know Deepak Chaurasia is the stigma of other news channels.  #ArrestCHO…","Surprise"
"1567",0,"RT @lilmum55: @YssMainpuri @YssHeadOffice @AsaramBapuJi @yssambala @ChouriyaSubh @Eternal_Hindu @tikesh_verma @YSS_jamshedpur @HDLYoddha @s…","Surprise"
"1568",-2,"RT @swati_avhad: @nsitharaman Sir, What enmity does Deepak Chaurasia have against Asaramji that India TV runs defamation campaigns against…","Sadness"
"1569",0,"RT @YssHyderabad: @YssHeadOffice @AsaramBapuJi @yssambala @ChouriyaSubh @Eternal_Hindu @tikesh_verma @YSS_jamshedpur @HDLYoddha @shankerjos…","Surprise"
"1570",0,"RT @DhananjayPraj15: @abpnewshindi @journoumeshpath Police arrests Saints under the pretext of questioning but cannot #ArrestCHORasia despi…","Surprise"
"1571",2,"Top 10 Gorgeous Rising Bollywood Actresses-2018
__ ������https://t.co/pWRSo5HUHV ������

#ArrestCHORasia… https://t.co/4EtgjTsEPU","Happy"
"1572",0,"RT @ImVeshu: Deepak Chaurasia has been booked under POCSO Act for telecasting doctored video. #ArrestCHORasia https://t.co/AgWdqgwFw1","Surprise"
"1573",-1,"RT @sanjaybhind: Asaram Bapu Ji's lawyer, Mr. Jagmal Singh confirmed that - 'Deepak is spreading wrong news'. #ArrestCHORasia","Sadness"
"1574",0,"@JennyLuhana @Liladhariprasad @lilmum55 @NarsiOm @AshramHyderabad @AsaramBapuJi @MumHyderabad @MangalmayDGTL… https://t.co/9RMIbxJLxh","Surprise"
"1575",0,"Lopsided media trial carried out in Asaram Bapu Ji's case is an exaple of how media decieves people. #ArrestCHORasia","Surprise"
"1576",0,"RT @RiyaAggarwal04: @anupamahere Mam.. Deepak Chaurasia &amp; his news channel knows only to sell its news. #ArrestCHORasia https://t.co/mWAVsu…","Surprise"
"1577",-1,"RT @Madhuri14496491: @AamAadmiParty @msisodia Deepak Chaurasia is the stigma of other news channels. #ArrestCHORasia https://t.co/iweUeVdCw2","Sadness"
"1578",0,"RT @Sandp_m4: @YssMainpuri @YssHeadOffice @AsaramBapuJi @yssambala @ChouriyaSubh @Eternal_Hindu @tikesh_verma @YSS_jamshedpur @HDLYoddha @s…","Surprise"
"1579",0,"RT @AnjanaAgrawal6: @JyotiThakur444 @ayushmannk Deepak Chaurasia incites the public by cooking up fake stories. Not enough to #ArrestCHORas…","Surprise"
"1580",0,"@JyotiThakur444 @ayushmannk See the secrets of Deepak Chaurasia. #ArrestCHORasia https://t.co/YG6bFPBBJN https://t.co/iF7PVayFBK","Surprise"
"1581",0,"RT @tarakmehta114: @michaelseitzman @QuanticoTV @ABCNetwork Sir, See the secrets of Deepak Chaurasia. #ArrestCHORasia https://t.co/YHMYXWjT…","Surprise"
"1582",0,"@YssAjmer @YssGzb @MUMGzb @vandana_7 @AshramGzb @AsaramBapuJi @narendramodi @PMOIndia Dear Deepak Chaurasia, mend y… https://t.co/vvTnaCCNyu","Surprise"
"1583",0,"RT @JennyLuhana: @rupeshsaigal @Liladhariprasad @lilmum55 @NarsiOm @AshramHyderabad @AsaramBapuJi @MumHyderabad @MangalmayDGTL @AshramGzb @…","Surprise"
"1584",0,"RT @ManjitKaur09: PAID Media goons like Deepak Chaurasia had preplanned how to MISUSE BholaNand to frame Asaram Bapuji #ArrestCHORasia http…","Surprise"
"1585",-2,"RT @ps12352: @RubikaLiyaquat Mam, Arrest warrants also won't harm you if you are Deepak Chaurasia. Isn't it shameful?  #ArrestCHORasia http…","Sadness"
"1586",-1,"@JyotiThakur444 @ayushmannk #ArrestCHORasia See the video, how public's anger bursting on Deepak Chaurasia:… https://t.co/kQuUDlcwAx","Sadness"
"1587",0,"RT @ShankarJio: @AmitShah @BJP4India @BJP4Karnataka @BSYBJP Sir,
PAID media WORKS by adopting ATROCIOUS ways -Exposed by Deepak Chaurasia h…","Surprise"
"1588",-2,"DISLOYAL Deepak Chaurasia has left no stone unturned in defaming UNSULLIED HINDU saints! SHAME!! #ArrestCHORasia","Sadness"
"1589",-1,"Media MORONS like Deepak Chaurasia are playing with viewers sentiments by CURBING HINDUISM! SHAME! #ArrestCHORasia","Sadness"
"1590",0,"RT @VyasmuniThakur: @YssMainpuri @YssHeadOffice @AsaramBapuJi @yssambala @ChouriyaSubh @Eternal_Hindu @tikesh_verma @YSS_jamshedpur @HDLYod…","Surprise"
"1591",0,"RT @AnitaHarwani2: @ChhayaSahu11 @PiyushGoyal @narendramodi @Dev_Fadnavis @narendramodi_in @CMOMaharashtra @TawdeVinod @Pankajamunde @BJP4M…","Surprise"
"1592",-1,"Session court stays Deepak Chaurasia's arrest as a CRIMINAL case is filed against him! #ArrestCHORasia https://t.co/lHb24P5KM9","Sadness"
"1593",0,"@Rnseema @DhaiyaParas What is the Delhi Police waiting for? Non-bailable arrest warrants are not enough to… https://t.co/WLRLq6aQWv","Surprise"
"1594",0,"RT @kiranrajdev: @CMOMaharashtra @Dev_Fadnavis Good step Sir , bt u know Deepak Chaurasia is the stigma of other news channels.  #ArrestCHO…","Surprise"
"1595",0,"Can We Expect Strong Action on India News team, having 10 FIRs &amp; 80 Complaints in Police Station !! #ArrestCHORasia","Surprise"
"1596",-2,"RT @ps12352: @RubikaLiyaquat Mam, Arrest warrants also won't harm you if you are Deepak Chaurasia. Isn't it shameful?  #ArrestCHORasia http…","Sadness"
"1597",-1,"RT @KriSHnA_1052: @ankit_padaria @sureshpprabhu Deepak Chaurasia &amp; his news channel are irresponsible towards nation.  #ArrestCHORasia http…","Sadness"
"1598",-1,"Deepak Chaurasia telecasted some concocted program on air regarding Asaram Bapu Ji to malign him! #ArrestCHORasia https://t.co/8Qufu78Q0P","Sadness"
"1599",0,"@MakwanaBM @nitin_gadkari Is Deepak Chaurasia Hiding?  Why NOT appearing in Patna SDJM Court ? #ArrestCHORasia https://t.co/Q7pmVlnI8o","Surprise"
"1600",-1,"RT @MahobiaShreya: @ankit_padaria @sureshpprabhu Deepak Chaurasia is the stigma of other news channels.  #ArrestCHORasia https://t.co/3kUJG…","Sadness"
"1601",0,"RT @kiranrajdev: @CMOMaharashtra @Dev_Fadnavis Good step Sir , bt u know Deepak Chaurasia is the stigma of other news channels.  #ArrestCHO…","Surprise"
"1602",-2,"Arrest warrants also won't harm you if you are Deepak Chaurasia. Isn't it shameful?  #ArrestCHORasia… https://t.co/MqbSPYtwWd","Sadness"
"1603",-2,"RT @ps12352: @RubikaLiyaquat Mam, Arrest warrants also won't harm you if you are Deepak Chaurasia. Isn't it shameful?  #ArrestCHORasia http…","Sadness"
"1604",0,"RT @Im_Reetu: @YssMainpuri @YssHeadOffice @AsaramBapuJi @yssambala @ChouriyaSubh @Eternal_Hindu @tikesh_verma @YSS_jamshedpur @HDLYoddha @s…","Surprise"
"1605",-3,"RT @Shyam_Vir_Singh: @kumar_skguruom @AamAadmiParty #ArrestCHORasia for he is biased &amp; fraudulent. It is a well-established fact. He rants…","Anger"
"1606",0,"Deepak Chaurasia has no credibility. He used to put Mahendra Chawla, a man thrown out of Ashram, on the debate pane… https://t.co/jXxdWbcldG","Surprise"
"1607",0,"@ankit_padaria @sureshpprabhu We CREATE SENSATIONAL news to GRAB TRPS! Even though its BOGUS! -Deepak Chaurasia!… https://t.co/2zKGMDhCs9","Surprise"
"1608",-1,"RT @preeti_jangid2: @04philosopher @smritiirani @AmitShah What enmity does Deepak Chaurasia have against Asaramji that India TV runs defama…","Sadness"
"1609",0,"RT @sharma6111956: @AnjanaS17532387 @BJP4UP @myogiadityanath @DrMNPandeyMP @kpmaurya1 @drdineshbjp Deepak Chaurasia's has Huge Appetite for…","Surprise"
"1610",0,"RT @kiranrajdev: @CMOMaharashtra @Dev_Fadnavis Good step Sir , bt u know Deepak Chaurasia is the stigma of other news channels.  #ArrestCHO…","Surprise"
"1611",0,"@MahobiaShreya @GargGhevarchan1 @hci_seychelles @narendramodi @DannyFaure @BarryFaure @PMOIndia @StateHouseSey… https://t.co/kkAHcB7vPB","Surprise"
"1612",-1,"RT @sharma6111956: @kumar_skguruom @AamAadmiParty For money Deepak Chaurasia will even defame the nation? #ArrestCHORasia https://t.co/saYU…","Sadness"
"1613",-1,"RT @AnjanaS17532387: @BJP4UP @myogiadityanath @DrMNPandeyMP @kpmaurya1 @drdineshbjp FAKE STORIES,
FAKE CASES,
FAKE NEWS!

SHAME on Deepak C…","Sadness"
"1614",0,"RT @sapna_panda: @YssMainpuri @YssHeadOffice @AsaramBapuJi @yssambala @ChouriyaSubh @Eternal_Hindu @tikesh_verma @YSS_jamshedpur @HDLYoddha…","Surprise"
"1615",-2,"Degeneration of TV news owes a great debt to both Deepak Chaurasia &amp; India news, for their CHEAP news… https://t.co/rUF2e6nL5l","Sadness"
"1616",0,"Fraudster Deepak Chaurasia created unrelated facts against innocent Asaram Bapu Ji
#ArrestCHORasia the proven culprit!","Surprise"
"1617",-2,"DISLOYAL Deepak Chaurasia has left no stone unturned in defaming UNSULLIED HINDU saints! SHAME!! #ArrestCHORasia","Sadness"
"1618",2,"RT @kumar_skguruom: @AamAadmiParty Sir, Never seen 'Freedom of Press' benefiting people. #ArrestCHORasia for misusing this freedom. https:/…","Happy"
"1619",2,"RT @sharma6111956: @ManishS64470646 @TheFarahKhan Only a Hindu Saint should be in jail. Journalists can roam free despite numerous police c…","Happy"
"1620",0,"RT @AnjanaAgrawal6: @amarnath303 @GargGhevarchan1 @hci_seychelles @narendramodi @DannyFaure @BarryFaure @PMOIndia @StateHouseSey @Seychelle…","Surprise"
"1621",0,"Asaram Bapu Ji's case was pursued with great vengeance and Chaurasia misled the whole nation. #ArrestCHORasia","Surprise"
"1622",-2,"Deepak Chaurasia is an incorrigible liar. So don't believe him!  #ArrestCHORasia https://t.co/VEej3kjp2a","Sadness"
"1623",-1,"RT @BahadurHariom: @DhaiyaParas @Rnseema @rupeshsaigal We demand #ArrestCHORasia
As he did multiple crime against State
Without any more de…","Sadness"
"1624",0,"RT @StaunchHinduism: @Srimasangita1 @MrsGandhi Fraudster Deepak Chaurasia created unrelated facts against innocent Asaram Bapu Ji
#ArrestCH…","Surprise"
"1625",0,"RT @YssDhamtari: @MUMGzb @AshramGzb @AsaramBapuJi @narendramodi Police arrests Saints under the pretext of questioning but cannot #ArrestCH…","Surprise"
"1626",-2,"Deepak Chaurasia's has Huge Appetite for TRP,No Regret 4 Damaging Nation &amp; Culture !  #ArrestCHORasia &amp; BAN his Channel!","Sadness"
"1627",0,"@gauravtinu @ankit_sharmaji @dvs_ms
Deepak Chaurasia MISLEADS viewers by usage of slang expressions against INNOCEN… https://t.co/iiCckxwsDy","Surprise"
"1628",2,"RT @sharma6111956: @TheFarahKhan Mam Never seen 'Freedom of Press' benefiting people. #ArrestCHORasia for misusing this freedom. https://t.…","Happy"
"1629",0,"@deepak_hariom @M_Lekhi Respect,Honesty,Reality,Patriotism,Sentiments,Humanity,Pride! Deepak Chaurasia is antonymou… https://t.co/4yGInvNgwt","Surprise"
"1630",0,"RT @04philosopher: Deepak Chaurasia incites the public by cooking up fake stories. Not enough to #ArrestCHORasia? https://t.co/cKS741JT90","Surprise"
"1631",0,"RT @ManjitKaur09: PAID Media goons like Deepak Chaurasia had preplanned how to MISUSE BholaNand to frame Asaram Bapuji #ArrestCHORasia http…","Surprise"
"1632",0,"@Srimasangita1 @MrsGandhi Fraudster Deepak Chaurasia created unrelated facts against innocent Asaram Bapu Ji… https://t.co/1k63PhrKz6","Surprise"
"1633",0,"RT @KriSHnA_1052: @IndianDiplomacy Each and every news report is foreign funded. #ArrestCHORasia and save the country. https://t.co/57VWlhr…","Surprise"
"1634",-1,"Ignoring the Main National Agenda Deepak Chaurasia PAMPERS more on BOGUS Issues! #ArrestCHORasia https://t.co/CHHepmH0ZQ","Sadness"
"1635",0,"Deepak Chaurasia must be declared as Paid News Person. #ArrestCHORasia https://t.co/RCYF4f4fIv","Surprise"
"1636",-2,"Arrest warrants also won't harm you if you are Deepak Chaurasia. Isn't it shameful?  #ArrestCHORasia… https://t.co/vgAzMNR0Rk","Sadness"
"1637",-2,"RT @YssAligarh: What enmity does Deepak Chaurasia have against Asaramji that India TV runs defamation campaigns against him? #ArrestCHORasi…","Sadness"
"1638",-2,"RT @JennyLuhana: @lilmum55 @SheopurGoushala #ArrestCHORasia because he is expert in peddling lies with highest levels of impunity &amp; shamele…","Sadness"
"1639",0,"RT @DhananjayPraj15: @abpnewshindi @journoumeshpath Police arrests Saints under the pretext of questioning but cannot #ArrestCHORasia despi…","Surprise"
"1640",-1,"Media MORONS like Deepak Chaurasia are playing with viewers sentiments by CURBING HINDUISM! SHAME! #ArrestCHORasia","Sadness"
"1641",0,"Each and every news report is foreign funded. #ArrestCHORasia and save the country. https://t.co/FBlvNC0eCK","Surprise"
"1642",0,"RT @Karnara_m: @rupeshsaigal @Liladhariprasad @JennyLuhana @lilmum55 @NarsiOm @AshramHyderabad @AsaramBapuJi @MumHyderabad @MangalmayDGTL @…","Surprise"
"1643",0,"@YssDelhi @YssHeadOffice @AsaramBapuJi @yssambala @ChouriyaSubh @Eternal_Hindu @tikesh_verma @YSS_jamshedpur… https://t.co/3YEILzhNoD","Surprise"
"1644",0,"RT @YssAjmer: @YssMumbaiThane @YssHeadOffice @AsaramBapuJi @yssambala @ChouriyaSubh @Eternal_Hindu @tikesh_verma @YSS_jamshedpur @HDLYoddha…","Surprise"
"1645",-1,"RT @Madhuri14496491: @AamAadmiParty @msisodia Deepak Chaurasia is the stigma of other news channels. #ArrestCHORasia https://t.co/iweUeVdCw2","Sadness"
"1646",0,"@uj8585 @DhaiyaParas #ArrestCHORasia - Deepak Chaurasia - because non-bailable arrest warrants should have some val… https://t.co/s3LAmTPOUV","Surprise"
"1647",0,"#ArrestCHORasia for he has coaxed the public innumerable times against Hindu Saints. https://t.co/Wnnlw0y2Eo https://t.co/M4DKmJlBvo","Surprise"
"1648",-1,"RT @tinushav: Deepak Chaurasia manipulates viewers by his DISCRIMINATORY views for INNOCENT Asaramji on air! #ArrestCHORasia https://t.co/W…","Sadness"
"1649",0,"RT @JennyLuhana: @rupeshsaigal @Liladhariprasad @lilmum55 @NarsiOm @AshramHyderabad @AsaramBapuJi @MumHyderabad @MangalmayDGTL @AshramGzb @…","Surprise"
"1650",0,"@JennyLuhana @rupeshsaigal @Liladhariprasad @NarsiOm @AshramHyderabad @AsaramBapuJi @MumHyderabad @MangalmayDGTL… https://t.co/FyRVHW5pB4","Surprise"
"1651",0,"RT @KriSHnA_1052: @IndianDiplomacy Each and every news report is foreign funded. #ArrestCHORasia and save the country. https://t.co/57VWlhr…","Surprise"
"1652",-2,"@lilmum55 @SheopurGoushala #ArrestCHORasia because he is expert in peddling lies with highest levels of impunity &amp;… https://t.co/y88rYOKSSC","Sadness"
"1653",-1,"In a Major Development, Various Organisations DEMAND #ArrestCHORasia ASAP as Patna Court issues Non-bailable warrant","Sadness"
"1654",0,"#ArrestCHORasia! He's a terrorist sympathiser. He's against India. He's against Hindutva. https://t.co/rig7sajosm","Surprise"
"1655",0,"Stop the fearless NON-SENSE by the pseudo journalist of PaidMedia Deepak Chaurasia! #ArrestCHORasia https://t.co/WDNkqFnoeu","Surprise"
"1656",0,"RT @OneTrueHindu: @siddhpalsharma @RadhamohanBJP Fraudster Deepak Chaurasia created unrelated facts against innocent Asaram Bapu Ji
#Arrest…","Surprise"
"1657",0,"RT @Sachinbambhani4: @ShriManoj9 @raosahebdanve @Dev_Fadnavis @nitin_gadkari @sambhajipatil77 @v_shrivsatish @BJP4India @BJP4Maharashtra @n…","Surprise"
"1658",0,"RT @Ankit_sharmaji: Is Deepak Chaurasia Hiding?  Why NOT appearing in Patna SDJM Court ? #ArrestCHORasia https://t.co/cECm6muWw6","Surprise"
"1659",-2,"Shameless Deepak Chaurasia keeps getting slapped &amp; continues to peddle lies. #ArrestCHORasia https://t.co/IH2u10b4ud","Sadness"
"1660",-1,"RT @tufani_hindu: Behaviour by Chaurasia is Getting Intolerable ! Why he is not Responding to Hon. Court ? #ArrestCHORasia https://t.co/XCg…","Sadness"
"1661",0,"@siddhpalsharma @RadhamohanBJP Fraudster Deepak Chaurasia created unrelated facts against innocent Asaram Bapu Ji… https://t.co/u3BHKdAiz4","Surprise"
"1662",0,"Why Deepak Chaurasia is Not appearing in Patna City Court despite Non-bailable Warrant issued on 14.06.2016? #ArrestCHORasia","Surprise"
"1663",-2,"RT @RiyaAggarwal04: Deepak Chaurasia misleaded viewers by showing objectionable shows against Asaramji! SHAME! #ArrestCHORasia","Sadness"
"1664",2,"RT @sharma6111956: @ManishS64470646 @TheFarahKhan Only a Hindu Saint should be in jail. Journalists can roam free despite numerous police c…","Happy"
"1665",0,"Deepak Chaurasia must be declared as Paid News Person.  #ArrestCHORasia https://t.co/wOJi1xdTWu","Surprise"
"1666",0,"Why a different treatement to Chaurasia who is booked under POCSO?  #ArrestCHORasia https://t.co/xzdGePvj9Y","Surprise"
"1667",-1,"#ArrestCHORasia! He's not above the law. He has no integrity and is shameless. https://t.co/RCYF4f4fIv","Sadness"
"1668",0,"#ArrestCHORasia who made an MMS on a juvenile. He's booked under POCSO. https://t.co/iGwiazCbCC","Surprise"
"1669",0,"RT @Im_Reetu: @YssMumbaiThane @YssHeadOffice @AsaramBapuJi @yssambala @ChouriyaSubh @Eternal_Hindu @tikesh_verma @YSS_jamshedpur @HDLYoddha…","Surprise"
"1670",2,"""#ArrestCHORasia For better &amp; unbiased journalism. https://t.co/eddb9SxavQ""","Happy"
"1671",0,"RT @sapna_panda: @YssMumbaiThane @YssHeadOffice @AsaramBapuJi @yssambala @ChouriyaSubh @Eternal_Hindu @tikesh_verma @YSS_jamshedpur @HDLYod…","Surprise"
"1672",1,"RT @Deepa_deepa_: @sharma6111956 @TheFarahKhan ENOUGH IS ENOUGH!NO more Atrocities on HINDU saints by PAID Media Goons like Deepak Chaurasi…","Happy"
"1673",-3,"#ArrestCHORasia for he is biased &amp; fraudulent. It is a well-established fact. He rants WITHOUT PROOFS. https://t.co/sQyLqKit0L","Anger"
"1674",0,"RT @rupeshsaigal: @Liladhariprasad @amarnath303 @JennyLuhana @lilmum55 @NarsiOm @AshramHyderabad @AsaramBapuJi @MumHyderabad @MangalmayDGTL…","Surprise"
"1675",0,"@KeshavWadhwan @nk2srivishnu @rakeshk44916734 @BJP4India @AmitShah Deepak Chaurasia's Reporting is INDEED a TRAVEST… https://t.co/a0dNLJt7XX","Surprise"
"1676",1,"@sharma6111956 @TheFarahKhan ENOUGH IS ENOUGH!NO more Atrocities on HINDU saints by PAID Media Goons like Deepak Chaurasia! #ArrestCHORasia","Happy"
"1677",0,"#arrestchorasia is now trending in #Mumbai

https://t.co/FNv6eJkTq1 https://t.co/3JGySbUF9b","Surprise"
"1678",-1,"Deepak Chaurasia invokes HATRED for Hinduism by targeting Hindu Saints on National TV!SHAME!  #ArrestCHORasia https://t.co/rxPLkI2IGT","Sadness"
"1679",2,"RT @sharma6111956: @TheFarahKhan Mam Never seen 'Freedom of Press' benefiting people. #ArrestCHORasia for misusing this freedom. https://t.…","Happy"
"1680",-1,"RT @Megha_Aggarwal_: Deepak Chaurasia is the stigma of other news channels. #ArrestCHORasia https://t.co/qoKuCxfvbl","Sadness"
"1681",-1,"@drramansingh @narendramodi Sir, What enmity does Deepak Chaurasia have against Asaramji that India TV runs defamat… https://t.co/hC3zdfrGT0","Sadness"
"1682",-2,"RT @BhavanUtreja: @Jagdish20076480 @AnanthKumar_BJP Deepak Chaurasia is totally insensitive and irresponsible journalist.  #ArrestCHORasia…","Sadness"
"1683",-1,"RT @rahulupadhayay: Just because Chaurasia is a journalist, will he not be booked under IPC for spreading hatred? #ArrestCHORasia https://t…","Sadness"
"1684",-3,"#ArrestCHORasia soon. He's sure to cause havoc if he's let loose. He's a criminal. https://t.co/VeMVFp1G48","Anger"
"1685",0,"See the secrets of Deepak Chaurasia.  #ArrestCHORasia https://t.co/9UTZSsgkgl","Surprise"
"1686",0,"Deepak Chaurasia's coverage is really getting out of control.  #ArrestCHORasia  https://t.co/LyI68FRXCE https://t.co/JtWNszKapU","Surprise"
"1687",-1,"@AshramJodhpur Hey Deepak Chaurasia, for money will you show bogus news on your parents too?#ArrestCHORasia… https://t.co/NALup4iRXl","Sadness"
"1688",-1,"Media MORONS like Deepak Chaurasia are playing with viewers sentiments by CURBING HINDUISM! SHAME! #ArrestCHORasia","Sadness"
"1689",-1,"How much money Deepak Chaurasia got to defame Hinduism?   #ArrestCHORasia https://t.co/h4OoD6EDl5 https://t.co/llouzbQyEL","Sadness"
"1690",-1,"RT @Deepa_deepa_: @AnjanaS17532387 @BJP4UP @myogiadityanath @DrMNPandeyMP @kpmaurya1 @drdineshbjp Shameless Deepak Chaurasia keeps getting…","Sadness"
"1691",0,"Deepak Chaurasia &amp; his news channel knows only to sell its news. #ArrestCHORasia https://t.co/7YnIdO9Pk7","Surprise"
"1692",-1,"RT @preeti_jangid2: @SanjeevChugh4 @rammadhavbjp Hey Deepak Chaurasia, for money will you show bogus news on your parents too? #ArrestCHORa…","Sadness"
"1693",0,"RT @tufani_hindu: #ArrestCHORasia because non-bailable arrest warrants should have some value to itself! https://t.co/kL8dwr5GMb","Surprise"
"1694",0,"@YssDhamtari @MUMGzb @AshramGzb @AsaramBapuJi @narendramodi 10 FIRs, 80 Police Complaints &amp; 30 Cases - not enough t… https://t.co/b4ExV9clPv","Surprise"
"1695",-1,"@AsaramBapuJi Deepak Chaurasia Scared &amp; Missing? Why Not Surrendering to Patna SDJM Court after repeated Summons!… https://t.co/XuFISpLdb0","Sadness"
"1696",-1,"#ArrestCHORasia . People who have lodged police complaints desreve a lot of applause. https://t.co/jvv0j3OdK4","Sadness"
"1697",0,"RT @YssMumbaiThane: @YssHeadOffice @AsaramBapuJi @yssambala @ChouriyaSubh @Eternal_Hindu @tikesh_verma @YSS_jamshedpur @HDLYoddha @shankerj…","Surprise"
"1698",0,"@NehaHaldar2 @k_pradeep9 @ndmaindia Never wondered, a culprit with 50 cases would roam free.
 #ArrestCHORasia as he… https://t.co/T6KX4YXscn","Surprise"
"1699",-1,"Sending inflammatory reports from the TV studios. This is what Chaurasia thrives upon!  #ArrestCHORasia https://t.co/M9qoM1dI8N","Sadness"
"1700",0,"RT @Sachinbambhani4: @ShriManoj9 @raosahebdanve @Dev_Fadnavis @nitin_gadkari @sambhajipatil77 @v_shrivsatish @BJP4India @BJP4Maharashtra @n…","Surprise"
"1701",0,"RT @YssDhamtari: @MUMGzb @AshramGzb @AsaramBapuJi @narendramodi Police arrests Saints under the pretext of questioning but cannot #ArrestCH…","Surprise"
"1702",0,"@SanjeevChugh4 @rammadhavbjp Lopsided media trial carried out in Asaram Bapu Ji's case is an exaple of how media de… https://t.co/2z05w6G5sj","Surprise"
"1703",0,"RT @trendinaliaIN: ⒈ #SaintMSG_Initiative92
⒉ #ArrestCHORasia
⒊ #BlockBusterBharatAneNenu
⒋ Chhattisgarh
⒌ Swami Aseemanand
⒍ #TheWalkOfMij…","Surprise"
"1704",-1,"@AnjanaS17532387 @BJP4UP @myogiadityanath @DrMNPandeyMP @kpmaurya1 @drdineshbjp Shameless Deepak Chaurasia keeps ge… https://t.co/j6iQmy5Dmg","Sadness"
"1705",-1,"RT @AnjanaS17532387: @BJP4UP @myogiadityanath @DrMNPandeyMP @kpmaurya1 @drdineshbjp FAKE STORIES,
FAKE CASES,
FAKE NEWS!

SHAME on Deepak C…","Sadness"
"1706",0,"@rupeshsaigal @Liladhariprasad @lilmum55 @NarsiOm @AshramHyderabad @AsaramBapuJi @MumHyderabad @MangalmayDGTL… https://t.co/6kDjIzgvNf","Surprise"
"1707",0,"RT @DhaiyaParas: @rupeshsaigal  #ArrestCHORasia for all his wrongdoings. He has betrayed a lot of people by his mis-reporting. https://t.co…","Surprise"
"1708",0,"RT @Shyam_Vir_Singh: @HariomMontu @Gautam64210993 @Jayant21941161 @DrSanjeevChugh1 @AshramJodhpur @GOYALAMIT43 @mrwagh85 @muskan_om1 @girdh…","Surprise"
"1709",0,"RT @BahadurHariom: @Sangita_Hindu @poonam1992a @drsanjeevchugh1
Asaram Bapu Ji's lawyer, Mr. Jagmal Singh confirmed that - 'Deepak is sprea…","Surprise"
"1710",1,"RT @chander_hariom: Why Congress supports Deepak Chaurasia-like people? Because 'birds of same feather flock together'. #ArrestCHORasia","Happy"
"1711",-1,"RT @JennyLuhana: Deepak Chaurasia invokes HATRED for Hinduism by targeting Hindu Saints on National TV!SHAME! #ArrestCHORasia https://t.co/…","Sadness"
"1712",0,"#ArrestCHORasia because non-bailable arrest warrants should have some value to itself! https://t.co/A1uqyQoJBe","Surprise"
"1713",0,"RT @YssHyderabad: @YssHeadOffice @AsaramBapuJi @yssambala @ChouriyaSubh @Eternal_Hindu @tikesh_verma @YSS_jamshedpur @HDLYoddha @shankerjos…","Surprise"
"1714",-2,"RT @shankerjoshi001: Deepak Chaurasia's has Huge Appetite for TRP,No Regret 4 Damaging Nation &amp; Culture !  #ArrestCHORasia &amp; BAN his Channe…","Sadness"
"1715",0,"RT @acs_59: @ReutersIndia INDIA'S NEWS Anchor Deepak Chaurasia of India TV confesses himself that ""Media Manipulates News 4 Money""! #Arrest…","Surprise"
"1716",0,"RT @preeti_jangid2: @YssMumbaiThane @YssHeadOffice @AsaramBapuJi @yssambala @ChouriyaSubh @Eternal_Hindu @tikesh_verma @YSS_jamshedpur @HDL…","Surprise"
"1717",-2,"RT @yogi_tonge: Deepak Chaurasia misleaded viewers by showing objectionable shows against Asaramji! SHAME! #ArrestCHORasia","Sadness"
"1718",0,"@SinghaLipsa @Sandp_m4 @ShardaDwivedi6 @komal_tekwani Deepak Chaurasia has set an example how journalists can go to… https://t.co/Q0CGFjaDVJ","Surprise"
"1719",0,"RT @Deepa_deepa_: @ChhayaSahu11 @PiyushGoyal @narendramodi @Dev_Fadnavis @narendramodi_in @CMOMaharashtra @TawdeVinod @Pankajamunde @BJP4Ma…","Surprise"
"1720",0,"RT @rupeshsaigal: @Karnara_m @Liladhariprasad @JennyLuhana @lilmum55 @NarsiOm @AshramHyderabad @AsaramBapuJi @MumHyderabad @MangalmayDGTL @…","Surprise"
